publisher,metric,count
Inter-Research Science Center,FsF-R1.1-01M,2
Inter-Research Science Center,FsF-R1.3-02D,2
Bentham Science Publishers Ltd.,FsF-F3-01M,11
Bentham Science Publishers Ltd.,FsF-F4-01M,1
Bentham Science Publishers Ltd.,FsF-A1-01M,11
Bentham Science Publishers Ltd.,FsF-A1-03D,11
Bentham Science Publishers Ltd.,FsF-R1-01MD,1
Bentham Science Publishers Ltd.,FsF-R1.1-01M,11
Bentham Science Publishers Ltd.,FsF-R1.3-02D,11
Martinus Nijhoff/Dr. W. Junk Publishers,FsF-F3-01M,2
Martinus Nijhoff/Dr. W. Junk Publishers,FsF-A1-03D,2
Martinus Nijhoff/Dr. W. Junk Publishers,FsF-R1.1-01M,2
Martinus Nijhoff/Dr. W. Junk Publishers,FsF-R1.3-02D,2
De Gruyter Oldenbourg,FsF-F3-01M,4
De Gruyter Oldenbourg,FsF-A1-03D,4
De Gruyter Oldenbourg,FsF-I3-01M,4
De Gruyter Oldenbourg,FsF-R1.1-01M,4
De Gruyter Oldenbourg,FsF-R1.3-02D,4
American Economic Association,FsF-F3-01M,4
American Economic Association,FsF-F4-01M,2
American Economic Association,FsF-A1-01M,4
American Economic Association,FsF-A1-03D,4
American Economic Association,FsF-R1-01MD,4
American Economic Association,FsF-R1.1-01M,4
American Economic Association,FsF-R1.3-02D,4
Physiological Reviews,FsF-F3-01M,3
Physiological Reviews,FsF-A1-03D,3
Physiological Reviews,FsF-R1.1-01M,3
Physiological Reviews,FsF-R1.3-02D,3
British Society of Soil Science,FsF-F3-01M,1
British Society of Soil Science,FsF-A1-01M,1
British Society of Soil Science,FsF-A1-03D,1
British Society of Soil Science,FsF-R1.1-01M,1
British Society of Soil Science,FsF-R1.3-02D,1
JMIR mHealth and uHealth,FsF-F3-01M,2
JMIR mHealth and uHealth,FsF-A1-03D,2
JMIR mHealth and uHealth,FsF-R1.1-01M,2
JMIR mHealth and uHealth,FsF-R1.3-02D,2
"JMIR Publications // 130 Queens Quay East, Unit 1100 // Toronto, ON, M5A 0P6",FsF-F3-01M,3
"JMIR Publications // 130 Queens Quay East, Unit 1100 // Toronto, ON, M5A 0P6",FsF-A1-03D,3
"JMIR Publications // 130 Queens Quay East, Unit 1100 // Toronto, ON, M5A 0P6",FsF-R1.1-01M,3
"JMIR Publications // 130 Queens Quay East, Unit 1100 // Toronto, ON, M5A 0P6",FsF-R1.3-02D,3
"JMIR Publications // 130 Queens Quay East, Unit 1100 // Toronto, ON, M5A 0P6",FsF-A1-01M,1
"JMIR Publications Inc., Toronto, Canada",FsF-F3-01M,3
"JMIR Publications Inc., Toronto, Canada",FsF-A1-03D,3
"JMIR Publications Inc., Toronto, Canada",FsF-R1.1-01M,3
"JMIR Publications Inc., Toronto, Canada",FsF-R1.3-02D,3
"JMIR Publications Inc., Toronto, Canada",FsF-A1-01M,1
The Resilience Alliance,FsF-F3-01M,7
The Resilience Alliance,FsF-A1-03D,7
The Resilience Alliance,FsF-R1-01MD,7
The Resilience Alliance,FsF-R1.1-01M,7
The Resilience Alliance,FsF-R1.3-02D,7
"Resilience Alliance, Inc.",FsF-F3-01M,12
"Resilience Alliance, Inc.",FsF-A1-03D,12
"Resilience Alliance, Inc.",FsF-R1-01MD,12
"Resilience Alliance, Inc.",FsF-R1.1-01M,12
"Resilience Alliance, Inc.",FsF-R1.3-02D,12
BioScientifica,FsF-F3-01M,2
BioScientifica,FsF-A1-01M,2
BioScientifica,FsF-A1-03D,2
BioScientifica,FsF-R1.1-01M,2
BioScientifica,FsF-R1.3-02D,2
joe,FsF-F3-01M,1
joe,FsF-A1-01M,1
joe,FsF-A1-03D,1
joe,FsF-R1.1-01M,1
joe,FsF-R1.3-02D,1
Bioscientifica,FsF-F3-01M,4
Bioscientifica,FsF-A1-01M,4
Bioscientifica,FsF-A1-03D,4
Bioscientifica,FsF-R1.1-01M,4
Bioscientifica,FsF-R1.3-02D,4
The MIT Press,FsF-F3-01M,2
The MIT Press,FsF-A1-01M,2
The MIT Press,FsF-A1-03D,2
The MIT Press,FsF-R1.1-01M,2
The MIT Press,FsF-R1.3-02D,2
Radiological Society of North America,FsF-F3-01M,6
Radiological Society of North America,FsF-A1-01M,2
Radiological Society of North America,FsF-A1-03D,6
Radiological Society of North America,FsF-R1.1-01M,6
Radiological Society of North America,FsF-R1.3-02D,6
Radiology,FsF-F3-01M,12
Radiology,FsF-A1-01M,7
Radiology,FsF-A1-03D,12
Radiology,FsF-R1.1-01M,12
Radiology,FsF-R1.3-02D,12
Hogrefe Verlag Göttingen,FsF-F3-01M,1
Hogrefe Verlag Göttingen,FsF-A1-01M,1
Hogrefe Verlag Göttingen,FsF-A1-03D,1
Hogrefe Verlag Göttingen,FsF-R1.1-01M,1
Hogrefe Verlag Göttingen,FsF-R1.3-02D,1
Diagnostica,FsF-F3-01M,1
Diagnostica,FsF-A1-01M,1
Diagnostica,FsF-A1-03D,1
Diagnostica,FsF-R1.1-01M,1
Diagnostica,FsF-R1.3-02D,1
"Impact Journals, LLC",FsF-F3-01M,4
"Impact Journals, LLC",FsF-A1-01M,4
"Impact Journals, LLC",FsF-A1-03D,4
"Impact Journals, LLC",FsF-R1.3-02D,4
Humana Press Inc,FsF-F3-01M,8
Humana Press Inc,FsF-A1-03D,8
Humana Press Inc,FsF-R1.3-02D,8
Humana Press Inc,FsF-R1.1-01M,6
Pensoft Publishers,FsF-F3-01M,8
Pensoft Publishers,FsF-A1-01M,8
Pensoft Publishers,FsF-A1-03D,8
Pensoft Publishers,FsF-R1.1-01M,8
Pensoft Publishers,FsF-R1.3-02D,8
Nature Conservation,FsF-F3-01M,1
Nature Conservation,FsF-A1-01M,1
Nature Conservation,FsF-A1-03D,1
Nature Conservation,FsF-R1.1-01M,1
Nature Conservation,FsF-R1.3-02D,1
Molecular Systems Biology,FsF-F3-01M,5
Molecular Systems Biology,FsF-A1-03D,5
Molecular Systems Biology,FsF-R1.1-01M,5
Molecular Systems Biology,FsF-R1.3-02D,5
Federation of American Societies for Experimental Biology,FsF-F3-01M,5
Federation of American Societies for Experimental Biology,FsF-A1-01M,5
Federation of American Societies for Experimental Biology,FsF-A1-03D,5
Federation of American Societies for Experimental Biology,FsF-I3-01M,3
Federation of American Societies for Experimental Biology,FsF-R1.1-01M,5
Federation of American Societies for Experimental Biology,FsF-R1.3-02D,5
University Library Heidelberg,FsF-F3-01M,1
University Library Heidelberg,FsF-A1-03D,1
University Library Heidelberg,FsF-I1-01M,1
University Library Heidelberg,FsF-R1.1-01M,1
University Library Heidelberg,FsF-R1.3-02D,1
IET,FsF-F3-01M,2
IET,FsF-A1-03D,2
IET,FsF-R1.1-01M,2
IET,FsF-R1.3-02D,2
IET Systems Biology,FsF-F3-01M,2
IET Systems Biology,FsF-A1-03D,2
IET Systems Biology,FsF-R1.1-01M,2
IET Systems Biology,FsF-R1.3-02D,2
Institution of Engineering and Technology (IET),FsF-F3-01M,5
Institution of Engineering and Technology (IET),FsF-A1-03D,5
Institution of Engineering and Technology (IET),FsF-R1.1-01M,5
Institution of Engineering and Technology (IET),FsF-R1.3-02D,5
Institution of Engineering and Technology (IET),FsF-F4-01M,1
Institution of Engineering and Technology (IET),FsF-A1-01M,1
Institution of Engineering and Technology (IET),FsF-R1-01MD,1
"American Psychiatric AssociationArlington, VA",FsF-F3-01M,1
"American Psychiatric AssociationArlington, VA",FsF-A1-03D,1
"American Psychiatric AssociationArlington, VA",FsF-R1.1-01M,1
"American Psychiatric AssociationArlington, VA",FsF-R1.3-02D,1
Hogrefe Publishing,FsF-F3-01M,1
Hogrefe Publishing,FsF-A1-03D,1
Hogrefe Publishing,FsF-R1.1-01M,1
Hogrefe Publishing,FsF-R1.3-02D,1
Zeitschrift für Psychologie,FsF-F3-01M,1
Zeitschrift für Psychologie,FsF-A1-03D,1
Zeitschrift für Psychologie,FsF-R1.1-01M,1
Zeitschrift für Psychologie,FsF-R1.3-02D,1
JAPAN ANTIBIOTICS RESEARCH ASSOCIATION,FsF-F3-01M,1
JAPAN ANTIBIOTICS RESEARCH ASSOCIATION,FsF-A1-01M,1
JAPAN ANTIBIOTICS RESEARCH ASSOCIATION,FsF-A1-03D,1
JAPAN ANTIBIOTICS RESEARCH ASSOCIATION,FsF-R1.1-01M,1
JAPAN ANTIBIOTICS RESEARCH ASSOCIATION,FsF-R1.3-02D,1
Japan Antibiotics Research Association,FsF-F3-01M,2
Japan Antibiotics Research Association,FsF-A1-01M,2
Japan Antibiotics Research Association,FsF-A1-03D,2
Japan Antibiotics Research Association,FsF-R1.1-01M,2
Japan Antibiotics Research Association,FsF-R1.3-02D,2
Springer Paris,FsF-F3-01M,2
Springer Paris,FsF-A1-03D,2
Springer Paris,FsF-R1.1-01M,2
Springer Paris,FsF-R1.3-02D,2
Gabler Verlag,FsF-F3-01M,3
Gabler Verlag,FsF-A1-01M,3
Gabler Verlag,FsF-A1-03D,3
Gabler Verlag,FsF-R1.1-01M,3
Gabler Verlag,FsF-R1.3-02D,3
Gabler Verlag,FsF-F4-01M,1
Gabler Verlag,FsF-R1-01MD,1
International Union of Crystallography (IUCr),FsF-F3-01M,4
International Union of Crystallography (IUCr),FsF-A1-01M,4
International Union of Crystallography (IUCr),FsF-A1-03D,4
International Union of Crystallography (IUCr),FsF-R1-01MD,4
International Union of Crystallography (IUCr),FsF-R1.1-01M,4
International Union of Crystallography (IUCr),FsF-R1.3-02D,4
American Academy of Pediatrics,FsF-F3-01M,10
American Academy of Pediatrics,FsF-A1-01M,10
American Academy of Pediatrics,FsF-A1-03D,10
American Academy of Pediatrics,FsF-R1.1-01M,10
American Academy of Pediatrics,FsF-R1.3-02D,10
American Academy of Pediatrics (AAP),FsF-F3-01M,2
American Academy of Pediatrics (AAP),FsF-A1-01M,2
American Academy of Pediatrics (AAP),FsF-A1-03D,2
American Academy of Pediatrics (AAP),FsF-R1.1-01M,2
American Academy of Pediatrics (AAP),FsF-R1.3-02D,2
Palgrave Macmillan US,FsF-F3-01M,3
Palgrave Macmillan US,FsF-A1-01M,3
Palgrave Macmillan US,FsF-A1-03D,3
Palgrave Macmillan US,FsF-R1.1-01M,3
Palgrave Macmillan US,FsF-R1.3-02D,3
BMJ Publishing Group,FsF-F3-01M,10
BMJ Publishing Group,FsF-A1-03D,10
BMJ Publishing Group,FsF-R1.1-01M,10
BMJ Publishing Group,FsF-R1.3-02D,10
Gut,FsF-F3-01M,5
Gut,FsF-A1-03D,5
Gut,FsF-R1.1-01M,5
Gut,FsF-R1.3-02D,5
American Roentgen Ray Society,FsF-F3-01M,1
American Roentgen Ray Society,FsF-F4-01M,1
American Roentgen Ray Society,FsF-A1-01M,1
American Roentgen Ray Society,FsF-A1-03D,1
American Roentgen Ray Society,FsF-R1-01MD,1
American Roentgen Ray Society,FsF-R1.1-01M,1
American Roentgen Ray Society,FsF-R1.3-02D,1
Mineralogical Society,FsF-F3-01M,2
Mineralogical Society,FsF-A1-01M,2
Mineralogical Society,FsF-A1-03D,2
Mineralogical Society,FsF-R1.1-01M,2
Mineralogical Society,FsF-R1.3-02D,2
Science Immunology,FsF-F3-01M,3
Science Immunology,FsF-A1-03D,3
Science Immunology,FsF-R1.1-01M,3
Science Immunology,FsF-R1.3-02D,3
"Human Kinetics, Inc.",FsF-F3-01M,2
"Human Kinetics, Inc.",FsF-A1-01M,2
"Human Kinetics, Inc.",FsF-A1-03D,2
"Human Kinetics, Inc.",FsF-R1.1-01M,2
"Human Kinetics, Inc.",FsF-R1.3-02D,2
Human Kinetics,FsF-F3-01M,6
Human Kinetics,FsF-A1-01M,6
Human Kinetics,FsF-A1-03D,6
Human Kinetics,FsF-R1.1-01M,6
Human Kinetics,FsF-R1.3-02D,6
Beijing Forestry University,FsF-F3-01M,1
Beijing Forestry University,FsF-A1-03D,1
Beijing Forestry University,FsF-R1.3-02D,1
International Association of Applied Psychology,FsF-F3-01M,1
International Association of Applied Psychology,FsF-A1-01M,1
International Association of Applied Psychology,FsF-A1-03D,1
International Association of Applied Psychology,FsF-R1.1-01M,1
International Association of Applied Psychology,FsF-R1.3-02D,1
Association of Anaesthetists,FsF-F3-01M,1
Association of Anaesthetists,FsF-A1-01M,1
Association of Anaesthetists,FsF-A1-03D,1
Association of Anaesthetists,FsF-I3-01M,1
Association of Anaesthetists,FsF-R1.1-01M,1
Association of Anaesthetists,FsF-R1.3-02D,1
Schattauer GmbH,FsF-F3-01M,2
Schattauer GmbH,FsF-A1-01M,2
Schattauer GmbH,FsF-A1-03D,2
Schattauer GmbH,FsF-R1.1-01M,2
Schattauer GmbH,FsF-R1.3-02D,2
Radiological Society of North America (RSNA),FsF-F3-01M,14
Radiological Society of North America (RSNA),FsF-A1-01M,8
Radiological Society of North America (RSNA),FsF-A1-03D,14
Radiological Society of North America (RSNA),FsF-R1.1-01M,14
Radiological Society of North America (RSNA),FsF-R1.3-02D,14
BMJ Open,FsF-F3-01M,2
BMJ Open,FsF-A1-03D,2
BMJ Open,FsF-R1.1-01M,2
BMJ Open,FsF-R1.3-02D,2
American College of Physicians,FsF-F3-01M,2
American College of Physicians,FsF-A1-01M,2
American College of Physicians,FsF-A1-03D,2
American College of Physicians,FsF-R1.1-01M,2
American College of Physicians,FsF-R1.3-02D,2
American College of Physicians,FsF-F4-01M,1
American College of Physicians,FsF-R1-01MD,1
Annals of Internal Medicine,FsF-F3-01M,1
Annals of Internal Medicine,FsF-A1-01M,1
Annals of Internal Medicine,FsF-A1-03D,1
Annals of Internal Medicine,FsF-R1.1-01M,1
Annals of Internal Medicine,FsF-R1.3-02D,1
Botanical Society of America,FsF-F3-01M,1
Botanical Society of America,FsF-A1-01M,1
Botanical Society of America,FsF-A1-03D,1
Botanical Society of America,FsF-I3-01M,1
Botanical Society of America,FsF-R1.1-01M,1
Botanical Society of America,FsF-R1.3-02D,1
JMIR Mental Health,FsF-F3-01M,2
JMIR Mental Health,FsF-A1-03D,2
JMIR Mental Health,FsF-R1.1-01M,2
JMIR Mental Health,FsF-R1.3-02D,2
JMIR Publications Inc.,FsF-F3-01M,2
JMIR Publications Inc.,FsF-A1-03D,2
JMIR Publications Inc.,FsF-R1.1-01M,2
JMIR Publications Inc.,FsF-R1.3-02D,2
The Royal Society Publishing,FsF-F3-01M,1
The Royal Society Publishing,FsF-A1-03D,1
The Royal Society Publishing,FsF-I3-01M,1
The Royal Society Publishing,FsF-R1.1-01M,1
The Royal Society Publishing,FsF-R1.3-02D,1
"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",FsF-F3-01M,1
"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",FsF-A1-03D,1
"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",FsF-I3-01M,1
"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",FsF-R1.1-01M,1
"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",FsF-R1.3-02D,1
© Georg Thieme Verlag KG,FsF-F3-01M,2
© Georg Thieme Verlag KG,FsF-A1-01M,2
© Georg Thieme Verlag KG,FsF-A1-03D,2
© Georg Thieme Verlag KG,FsF-R1.1-01M,2
© Georg Thieme Verlag KG,FsF-R1.3-02D,2
Journal of Chinese Integrative Medicine Press,FsF-F3-01M,1
Journal of Chinese Integrative Medicine Press,FsF-F4-01M,1
Journal of Chinese Integrative Medicine Press,FsF-A1-01M,1
Journal of Chinese Integrative Medicine Press,FsF-A1-03D,1
Journal of Chinese Integrative Medicine Press,FsF-R1-01MD,1
Journal of Chinese Integrative Medicine Press,FsF-R1.1-01M,1
Journal of Chinese Integrative Medicine Press,FsF-R1.3-02D,1
Maximum Academic Press,FsF-F3-01M,2
Maximum Academic Press,FsF-A1-01M,2
Maximum Academic Press,FsF-A1-03D,2
Maximum Academic Press,FsF-R1.1-01M,2
Maximum Academic Press,FsF-R1.3-02D,2
"American Thoracic SocietyNew York, NY",FsF-F3-01M,2
"American Thoracic SocietyNew York, NY",FsF-A1-03D,2
"American Thoracic SocietyNew York, NY",FsF-R1-01MD,2
"American Thoracic SocietyNew York, NY",FsF-R1.1-01M,2
"American Thoracic SocietyNew York, NY",FsF-R1.3-02D,2
Oxford University PressOxford,FsF-F3-01M,2
Oxford University PressOxford,FsF-F4-01M,2
Oxford University PressOxford,FsF-A1-01M,2
Oxford University PressOxford,FsF-A1-03D,2
Oxford University PressOxford,FsF-R1-01MD,2
Oxford University PressOxford,FsF-R1.1-01M,2
Oxford University PressOxford,FsF-R1.3-02D,2
DUNCKER UND HUMBLOT,FsF-F3-01M,1
DUNCKER UND HUMBLOT,FsF-A1-01M,1
DUNCKER UND HUMBLOT,FsF-A1-03D,1
DUNCKER UND HUMBLOT,FsF-I3-01M,1
DUNCKER UND HUMBLOT,FsF-R1-01MD,1
DUNCKER UND HUMBLOT,FsF-R1.1-01M,1
DUNCKER UND HUMBLOT,FsF-R1.3-02D,1
Steinkopff,FsF-F3-01M,3
Steinkopff,FsF-A1-01M,3
Steinkopff,FsF-A1-03D,3
Steinkopff,FsF-R1.1-01M,3
Steinkopff,FsF-R1.3-02D,3
Mineralogical Association of Canada,FsF-F3-01M,2
Mineralogical Association of Canada,FsF-A1-01M,2
Mineralogical Association of Canada,FsF-A1-03D,2
Mineralogical Association of Canada,FsF-R1.1-01M,2
Mineralogical Association of Canada,FsF-R1.3-02D,2
American Society for Clinical Pharmacology and Therapeutics (ASCPT),FsF-F3-01M,1
American Society for Clinical Pharmacology and Therapeutics (ASCPT),FsF-A1-01M,1
American Society for Clinical Pharmacology and Therapeutics (ASCPT),FsF-A1-03D,1
American Society for Clinical Pharmacology and Therapeutics (ASCPT),FsF-R1.1-01M,1
American Society for Clinical Pharmacology and Therapeutics (ASCPT),FsF-R1.3-02D,1
Urban & Vogel Medien und Medizin Verlagsgesellschaft,FsF-F3-01M,2
Urban & Vogel Medien und Medizin Verlagsgesellschaft,FsF-A1-03D,2
Urban & Vogel Medien und Medizin Verlagsgesellschaft,FsF-R1.1-01M,2
Urban & Vogel Medien und Medizin Verlagsgesellschaft,FsF-R1.3-02D,2
The University of Chicago Press,FsF-F3-01M,1
The University of Chicago Press,FsF-A1-03D,1
The University of Chicago Press,FsF-R1.1-01M,1
The University of Chicago Press,FsF-R1.3-02D,1
The American Naturalist,FsF-F3-01M,1
The American Naturalist,FsF-A1-03D,1
The American Naturalist,FsF-R1.1-01M,1
The American Naturalist,FsF-R1.3-02D,1
Società Italiana di Fisica,FsF-F3-01M,2
Società Italiana di Fisica,FsF-A1-03D,2
Società Italiana di Fisica,FsF-R1.1-01M,2
Società Italiana di Fisica,FsF-R1.3-02D,2
ACM SIGKDD Explorations Newsletter,FsF-F3-01M,1
ACM SIGKDD Explorations Newsletter,FsF-A1-01M,1
ACM SIGKDD Explorations Newsletter,FsF-A1-03D,1
ACM SIGKDD Explorations Newsletter,FsF-R1.1-01M,1
ACM SIGKDD Explorations Newsletter,FsF-R1.3-02D,1
Sciendo,FsF-F3-01M,1
Sciendo,FsF-A1-01M,1
Sciendo,FsF-A1-03D,1
Sciendo,FsF-R1.1-01M,1
Sciendo,FsF-R1.3-02D,1
Association for Research in Vision and Ophthalmology (ARVO),FsF-F3-01M,2
Association for Research in Vision and Ophthalmology (ARVO),FsF-F4-01M,2
Association for Research in Vision and Ophthalmology (ARVO),FsF-A1-01M,2
Association for Research in Vision and Ophthalmology (ARVO),FsF-A1-03D,2
Association for Research in Vision and Ophthalmology (ARVO),FsF-R1.1-01M,2
Association for Research in Vision and Ophthalmology (ARVO),FsF-R1.3-02D,2
AIS Electronic Library (AISeL),FsF-F3-01M,1
AIS Electronic Library (AISeL),FsF-A1-01M,1
AIS Electronic Library (AISeL),FsF-A1-03D,1
AIS Electronic Library (AISeL),FsF-R1.1-01M,1
AIS Electronic Library (AISeL),FsF-R1.3-02D,1
Association for Information Systems,FsF-F3-01M,2
Association for Information Systems,FsF-A1-01M,2
Association for Information Systems,FsF-A1-03D,2
Association for Information Systems,FsF-R1.1-01M,2
Association for Information Systems,FsF-R1.3-02D,2
NeoBiota,FsF-F3-01M,1
NeoBiota,FsF-A1-01M,1
NeoBiota,FsF-A1-03D,1
NeoBiota,FsF-R1.1-01M,1
NeoBiota,FsF-R1.3-02D,1
Journal for ImmunoTherapy of Cancer,FsF-F3-01M,1
Journal for ImmunoTherapy of Cancer,FsF-A1-03D,1
Journal for ImmunoTherapy of Cancer,FsF-R1.1-01M,1
Journal for ImmunoTherapy of Cancer,FsF-R1.3-02D,1
O.I.E (World Organisation for Animal Health),FsF-F3-01M,2
O.I.E (World Organisation for Animal Health),FsF-A1-01M,2
O.I.E (World Organisation for Animal Health),FsF-A1-03D,2
O.I.E (World Organisation for Animal Health),FsF-R1.1-01M,2
O.I.E (World Organisation for Animal Health),FsF-R1.3-02D,2
IWA Publishing,FsF-F3-01M,4
IWA Publishing,FsF-A1-01M,4
IWA Publishing,FsF-A1-03D,4
IWA Publishing,FsF-R1.1-01M,4
IWA Publishing,FsF-R1.3-02D,4
"Frontline Medical Communications, Inc.",FsF-F3-01M,1
"Frontline Medical Communications, Inc.",FsF-F4-01M,1
"Frontline Medical Communications, Inc.",FsF-A1-01M,1
"Frontline Medical Communications, Inc.",FsF-A1-03D,1
"Frontline Medical Communications, Inc.",FsF-R1-01MD,1
"Frontline Medical Communications, Inc.",FsF-R1.1-01M,1
"Frontline Medical Communications, Inc.",FsF-R1.3-02D,1
Journal of Clinical Microbiology,FsF-F3-01M,4
Journal of Clinical Microbiology,FsF-A1-03D,4
Journal of Clinical Microbiology,FsF-R1.1-01M,4
Journal of Clinical Microbiology,FsF-R1.3-02D,4
Nordic Board for Wildlife Research,FsF-F3-01M,2
Nordic Board for Wildlife Research,FsF-A1-01M,2
Nordic Board for Wildlife Research,FsF-A1-03D,2
Nordic Board for Wildlife Research,FsF-R1.1-01M,2
Nordic Board for Wildlife Research,FsF-R1.3-02D,2
BioOne Complete,FsF-F3-01M,1
BioOne Complete,FsF-A1-01M,1
BioOne Complete,FsF-A1-03D,1
BioOne Complete,FsF-R1.1-01M,1
BioOne Complete,FsF-R1.3-02D,1
Physical Review C,FsF-F3-01M,1
Physical Review C,FsF-A1-01M,1
Physical Review C,FsF-A1-03D,1
Physical Review C,FsF-R1.1-01M,1
Physical Review C,FsF-R1.3-02D,1
Birkhäuser Basel,FsF-F3-01M,9
Birkhäuser Basel,FsF-A1-01M,9
Birkhäuser Basel,FsF-A1-03D,9
Birkhäuser Basel,FsF-R1.1-01M,9
Birkhäuser Basel,FsF-R1.3-02D,9
"Birkhäuser, Basel",FsF-F3-01M,3
"Birkhäuser, Basel",FsF-A1-01M,3
"Birkhäuser, Basel",FsF-A1-03D,3
"Birkhäuser, Basel",FsF-R1.1-01M,3
"Birkhäuser, Basel",FsF-R1.3-02D,3
Journal of Medical Internet Research,FsF-F3-01M,2
Journal of Medical Internet Research,FsF-A1-01M,2
Journal of Medical Internet Research,FsF-A1-03D,2
Journal of Medical Internet Research,FsF-R1.1-01M,2
Journal of Medical Internet Research,FsF-R1.3-02D,2
Emerging Infectious Diseases journal,FsF-F3-01M,1
Emerging Infectious Diseases journal,FsF-A1-01M,1
Emerging Infectious Diseases journal,FsF-A1-03D,1
Emerging Infectious Diseases journal,FsF-I3-01M,1
Emerging Infectious Diseases journal,FsF-R1.1-01M,1
Emerging Infectious Diseases journal,FsF-R1.3-02D,1
Tsinghua Press,FsF-F3-01M,2
Tsinghua Press,FsF-A1-03D,2
Tsinghua Press,FsF-R1.1-01M,2
Tsinghua Press,FsF-R1.3-02D,2
Springer Japan,FsF-F3-01M,4
Springer Japan,FsF-A1-03D,4
Springer Japan,FsF-R1.1-01M,2
Springer Japan,FsF-R1.3-02D,4
Neurology,FsF-F3-01M,4
Neurology,FsF-A1-01M,4
Neurology,FsF-A1-03D,4
Neurology,FsF-R1.1-01M,4
Neurology,FsF-R1.3-02D,4
World Scientific Pub Co Pte Ltd,FsF-F3-01M,2
World Scientific Pub Co Pte Ltd,FsF-A1-01M,2
World Scientific Pub Co Pte Ltd,FsF-A1-03D,2
World Scientific Pub Co Pte Ltd,FsF-R1.1-01M,2
World Scientific Pub Co Pte Ltd,FsF-R1.3-02D,2
Schweizerbart,FsF-F3-01M,3
Schweizerbart,FsF-F4-01M,1
Schweizerbart,FsF-A1-01M,3
Schweizerbart,FsF-A1-03D,3
Schweizerbart,FsF-R1-01MD,1
Schweizerbart,FsF-R1.1-01M,3
Schweizerbart,FsF-R1.3-02D,3
"Sage PublicationsSage UK: London, England",FsF-F3-01M,1
"Sage PublicationsSage UK: London, England",FsF-A1-01M,1
"Sage PublicationsSage UK: London, England",FsF-A1-03D,1
"Sage PublicationsSage UK: London, England",FsF-R1.1-01M,1
"Sage PublicationsSage UK: London, England",FsF-R1.3-02D,1
© Hippokrates Verlag GmbH Stuttgart,FsF-F3-01M,1
© Hippokrates Verlag GmbH Stuttgart,FsF-A1-01M,1
© Hippokrates Verlag GmbH Stuttgart,FsF-A1-03D,1
© Hippokrates Verlag GmbH Stuttgart,FsF-I3-01M,1
© Hippokrates Verlag GmbH Stuttgart,FsF-R1.1-01M,1
© Hippokrates Verlag GmbH Stuttgart,FsF-R1.3-02D,1
Commonwealth Forestry Association,FsF-F3-01M,3
Commonwealth Forestry Association,FsF-A1-01M,3
Commonwealth Forestry Association,FsF-A1-03D,3
Commonwealth Forestry Association,FsF-R1.1-01M,3
Commonwealth Forestry Association,FsF-R1.3-02D,3
American Astronomical Society,FsF-F3-01M,2
American Astronomical Society,FsF-F4-01M,2
American Astronomical Society,FsF-A1-01M,2
American Astronomical Society,FsF-A1-03D,2
American Astronomical Society,FsF-R1-01MD,2
American Astronomical Society,FsF-R1.1-01M,2
American Astronomical Society,FsF-R1.3-02D,2
ACM Transactions on Graphics,FsF-F3-01M,1
ACM Transactions on Graphics,FsF-A1-01M,1
ACM Transactions on Graphics,FsF-A1-03D,1
ACM Transactions on Graphics,FsF-R1.1-01M,1
ACM Transactions on Graphics,FsF-R1.3-02D,1
ACM Transactions on Computational Logic,FsF-F3-01M,1
ACM Transactions on Computational Logic,FsF-A1-01M,1
ACM Transactions on Computational Logic,FsF-A1-03D,1
ACM Transactions on Computational Logic,FsF-R1.1-01M,1
ACM Transactions on Computational Logic,FsF-R1.3-02D,1
Radiation Research Society,FsF-F3-01M,1
Radiation Research Society,FsF-F4-01M,1
Radiation Research Society,FsF-A1-01M,1
Radiation Research Society,FsF-A1-03D,1
Radiation Research Society,FsF-R1-01MD,1
Radiation Research Society,FsF-R1.1-01M,1
Radiation Research Society,FsF-R1.3-02D,1
AIDS Research and Human Retroviruses,FsF-F3-01M,1
AIDS Research and Human Retroviruses,FsF-A1-01M,1
AIDS Research and Human Retroviruses,FsF-A1-03D,1
AIDS Research and Human Retroviruses,FsF-R1.1-01M,1
AIDS Research and Human Retroviruses,FsF-R1.3-02D,1
American Psychiatric Association,FsF-F3-01M,1
American Psychiatric Association,FsF-A1-01M,1
American Psychiatric Association,FsF-A1-03D,1
American Psychiatric Association,FsF-R1.1-01M,1
American Psychiatric Association,FsF-R1.3-02D,1
Princeton University and the Institute for Advanced Study,FsF-F3-01M,1
Princeton University and the Institute for Advanced Study,FsF-F4-01M,1
Princeton University and the Institute for Advanced Study,FsF-A1-01M,1
Princeton University and the Institute for Advanced Study,FsF-A1-03D,1
Princeton University and the Institute for Advanced Study,FsF-I3-01M,1
Princeton University and the Institute for Advanced Study,FsF-R1.1-01M,1
Princeton University and the Institute for Advanced Study,FsF-R1.3-02D,1
Association for Child and Adolescent Mental Health,FsF-F3-01M,1
Association for Child and Adolescent Mental Health,FsF-A1-01M,1
Association for Child and Adolescent Mental Health,FsF-A1-03D,1
