publisher,metric,count
MIT Press,FsF-F3-01M,34
MIT Press,FsF-A1-01M,34
MIT Press,FsF-A1-03D,34
MIT Press,FsF-R1.1-01M,34
MIT Press,FsF-R1.3-02D,34
British Pharmacological Society | Journals,FsF-F3-01M,5
British Pharmacological Society | Journals,FsF-A1-01M,5
British Pharmacological Society | Journals,FsF-A1-03D,5
British Pharmacological Society | Journals,FsF-R1.1-01M,5
British Pharmacological Society | Journals,FsF-R1.3-02D,5
British Pharmacological Society | Journals,FsF-I3-01M,2
Taylor & Francis Ltd,FsF-F3-01M,1
Taylor & Francis Ltd,FsF-A1-03D,1
Taylor & Francis Ltd,FsF-R1.1-01M,1
Taylor & Francis Ltd,FsF-R1.3-02D,1
Taylor & Francis,FsF-F3-01M,7
Taylor & Francis,FsF-A1-03D,7
Taylor & Francis,FsF-R1.1-01M,7
Taylor & Francis,FsF-R1.3-02D,7
Taylor & Francis,FsF-A1-01M,4
Taylor & Francis,FsF-I3-01M,3
https://taylorfrancis.com,FsF-F3-01M,2
https://taylorfrancis.com,FsF-A1-01M,2
https://taylorfrancis.com,FsF-A1-03D,2
https://taylorfrancis.com,FsF-R1.1-01M,2
https://taylorfrancis.com,FsF-R1.3-02D,2
https://taylorfrancis.com,FsF-I3-01M,1
Routledge,FsF-F3-01M,3
Routledge,FsF-A1-01M,2
Routledge,FsF-A1-03D,3
Routledge,FsF-R1.1-01M,3
Routledge,FsF-R1.3-02D,3
Routledge,FsF-I3-01M,1
The University of Chicago Press,FsF-F3-01M,3
The University of Chicago Press,FsF-A1-03D,3
The University of Chicago Press,FsF-R1.1-01M,3
The University of Chicago Press,FsF-R1.3-02D,3
Journal of the North American Benthological Society,FsF-F3-01M,2
Journal of the North American Benthological Society,FsF-A1-03D,2
Journal of the North American Benthological Society,FsF-R1.1-01M,2
Journal of the North American Benthological Society,FsF-R1.3-02D,2
SAGE PUBLICATIONS,FsF-F3-01M,3
SAGE PUBLICATIONS,FsF-A1-01M,3
SAGE PUBLICATIONS,FsF-A1-03D,3
SAGE PUBLICATIONS,FsF-R1.1-01M,3
SAGE PUBLICATIONS,FsF-R1.3-02D,3
"Mary Ann Liebert, Inc.  2 Madison Avenue Larchmont, NY 10538 USA",FsF-F3-01M,1
"Mary Ann Liebert, Inc.  2 Madison Avenue Larchmont, NY 10538 USA",FsF-A1-01M,1
"Mary Ann Liebert, Inc.  2 Madison Avenue Larchmont, NY 10538 USA",FsF-A1-03D,1
"Mary Ann Liebert, Inc.  2 Madison Avenue Larchmont, NY 10538 USA",FsF-R1.1-01M,1
"Mary Ann Liebert, Inc.  2 Madison Avenue Larchmont, NY 10538 USA",FsF-R1.3-02D,1
Journal of Interferon & Cytokine Research,FsF-F3-01M,1
Journal of Interferon & Cytokine Research,FsF-A1-01M,1
Journal of Interferon & Cytokine Research,FsF-A1-03D,1
Journal of Interferon & Cytokine Research,FsF-R1.1-01M,1
Journal of Interferon & Cytokine Research,FsF-R1.3-02D,1
National Inquiry Services Center (NISC),FsF-F3-01M,1
National Inquiry Services Center (NISC),FsF-F4-01M,1
National Inquiry Services Center (NISC),FsF-A1-01M,1
National Inquiry Services Center (NISC),FsF-A1-03D,1
National Inquiry Services Center (NISC),FsF-R1-01MD,1
National Inquiry Services Center (NISC),FsF-R1.1-01M,1
National Inquiry Services Center (NISC),FsF-R1.3-02D,1
"SAGE PublicationsLondon, Thousand Oaks CA, New Delhi",FsF-F3-01M,1
"SAGE PublicationsLondon, Thousand Oaks CA, New Delhi",FsF-A1-01M,1
"SAGE PublicationsLondon, Thousand Oaks CA, New Delhi",FsF-A1-03D,1
"SAGE PublicationsLondon, Thousand Oaks CA, New Delhi",FsF-R1.1-01M,1
"SAGE PublicationsLondon, Thousand Oaks CA, New Delhi",FsF-R1.3-02D,1
BMJ Publishing Group,FsF-F3-01M,6
BMJ Publishing Group,FsF-A1-03D,6
BMJ Publishing Group,FsF-R1.1-01M,6
BMJ Publishing Group,FsF-R1.3-02D,6
Gut,FsF-F3-01M,3
Gut,FsF-A1-03D,3
Gut,FsF-R1.1-01M,3
Gut,FsF-R1.3-02D,3
ACM Press,FsF-F3-01M,10
ACM Press,FsF-A1-01M,10
ACM Press,FsF-A1-03D,10
ACM Press,FsF-R1.1-01M,10
ACM Press,FsF-R1.3-02D,10
http://www.eurekaselect.com,FsF-F3-01M,4
http://www.eurekaselect.com,FsF-A1-01M,4
http://www.eurekaselect.com,FsF-A1-03D,4
http://www.eurekaselect.com,FsF-I3-01M,3
http://www.eurekaselect.com,FsF-R1.1-01M,4
http://www.eurekaselect.com,FsF-R1.3-02D,4
American Mathematical Society,FsF-F3-01M,7
American Mathematical Society,FsF-A1-01M,7
American Mathematical Society,FsF-A1-03D,7
American Mathematical Society,FsF-R1.1-01M,7
American Mathematical Society,FsF-R1.3-02D,7
Indiana University Mathematics Journal,FsF-F3-01M,2
Indiana University Mathematics Journal,FsF-F4-01M,2
Indiana University Mathematics Journal,FsF-A1-01M,2
Indiana University Mathematics Journal,FsF-A1-03D,2
Indiana University Mathematics Journal,FsF-R1-01MD,2
Indiana University Mathematics Journal,FsF-R1.1-01M,2
Indiana University Mathematics Journal,FsF-R1.3-02D,2
EMBO reports,FsF-F3-01M,2
EMBO reports,FsF-A1-03D,2
EMBO reports,FsF-R1.1-01M,2
EMBO reports,FsF-R1.3-02D,2
Intellect,FsF-F3-01M,2
Intellect,FsF-A1-01M,2
Intellect,FsF-A1-03D,2
Intellect,FsF-I3-01M,2
Intellect,FsF-R1.1-01M,2
Intellect,FsF-R1.3-02D,2
Compass Hub,FsF-F3-01M,4
Compass Hub,FsF-A1-01M,4
Compass Hub,FsF-A1-03D,4
Compass Hub,FsF-I3-01M,4
Compass Hub,FsF-R1.1-01M,4
Compass Hub,FsF-R1.3-02D,4
Physica-Verlag,FsF-F3-01M,4
Physica-Verlag,FsF-A1-03D,4
Physica-Verlag,FsF-R1.1-01M,4
Physica-Verlag,FsF-R1.3-02D,4
UPV/EHU Press,FsF-F3-01M,2
UPV/EHU Press,FsF-A1-01M,2
UPV/EHU Press,FsF-A1-03D,2
UPV/EHU Press,FsF-I3-01M,2
UPV/EHU Press,FsF-R1.1-01M,2
UPV/EHU Press,FsF-R1.3-02D,2
JSTOR,FsF-F3-01M,8
JSTOR,FsF-A1-01M,8
JSTOR,FsF-A1-03D,8
JSTOR,FsF-R1-01MD,8
JSTOR,FsF-R1.1-01M,8
JSTOR,FsF-R1.3-02D,8
IGI Global,FsF-F3-01M,3
IGI Global,FsF-A1-03D,3
IGI Global,FsF-R1.1-01M,3
IGI Global,FsF-R1.3-02D,3
IGI Global Scientific Publishing,FsF-F3-01M,1
IGI Global Scientific Publishing,FsF-A1-03D,1
IGI Global Scientific Publishing,FsF-R1.1-01M,1
IGI Global Scientific Publishing,FsF-R1.3-02D,1
American Society of Mechanical Engineers Digital Collection,FsF-F3-01M,1
American Society of Mechanical Engineers Digital Collection,FsF-A1-01M,1
American Society of Mechanical Engineers Digital Collection,FsF-A1-03D,1
American Society of Mechanical Engineers Digital Collection,FsF-R1.1-01M,1
American Society of Mechanical Engineers Digital Collection,FsF-R1.3-02D,1
ASME Digital Collection,FsF-F3-01M,1
ASME Digital Collection,FsF-A1-01M,1
ASME Digital Collection,FsF-A1-03D,1
ASME Digital Collection,FsF-R1.1-01M,1
ASME Digital Collection,FsF-R1.3-02D,1
American Economic Association,FsF-F3-01M,12
American Economic Association,FsF-F4-01M,2
American Economic Association,FsF-A1-01M,12
American Economic Association,FsF-A1-03D,12
American Economic Association,FsF-R1-01MD,12
American Economic Association,FsF-R1.1-01M,12
American Economic Association,FsF-R1.3-02D,12
Nomos Verlagsgesellschaft mbH & Co. KG,FsF-F3-01M,1
Nomos Verlagsgesellschaft mbH & Co. KG,FsF-F4-01M,1
Nomos Verlagsgesellschaft mbH & Co. KG,FsF-A1-01M,1
Nomos Verlagsgesellschaft mbH & Co. KG,FsF-A1-03D,1
Nomos Verlagsgesellschaft mbH & Co. KG,FsF-I3-01M,1
Nomos Verlagsgesellschaft mbH & Co. KG,FsF-R1-01MD,1
Nomos Verlagsgesellschaft mbH & Co. KG,FsF-R1.1-01M,1
Nomos Verlagsgesellschaft mbH & Co. KG,FsF-R1.3-02D,1
"ARKAT USA, Inc.",FsF-F3-01M,4
"ARKAT USA, Inc.",FsF-F4-01M,4
"ARKAT USA, Inc.",FsF-A1-01M,4
"ARKAT USA, Inc.",FsF-A1-03D,4
"ARKAT USA, Inc.",FsF-R1-01MD,4
"ARKAT USA, Inc.",FsF-R1.1-01M,4
"ARKAT USA, Inc.",FsF-R1.3-02D,4
Estonian Academy Publishers,FsF-F3-01M,2
Estonian Academy Publishers,FsF-F4-01M,2
Estonian Academy Publishers,FsF-A1-01M,2
Estonian Academy Publishers,FsF-A1-03D,2
Estonian Academy Publishers,FsF-R1-01MD,2
Estonian Academy Publishers,FsF-R1.1-01M,2
Estonian Academy Publishers,FsF-R1.3-02D,2
"Sage Publications, Inc.2455 Teller Road, Thousand Oaks, CA 91320",FsF-F3-01M,1
"Sage Publications, Inc.2455 Teller Road, Thousand Oaks, CA 91320",FsF-A1-01M,1
"Sage Publications, Inc.2455 Teller Road, Thousand Oaks, CA 91320",FsF-A1-03D,1
"Sage Publications, Inc.2455 Teller Road, Thousand Oaks, CA 91320",FsF-R1.1-01M,1
"Sage Publications, Inc.2455 Teller Road, Thousand Oaks, CA 91320",FsF-R1.3-02D,1
Hogrefe Publishing,FsF-F3-01M,4
Hogrefe Publishing,FsF-A1-01M,4
Hogrefe Publishing,FsF-A1-03D,4
Hogrefe Publishing,FsF-R1.1-01M,4
Hogrefe Publishing,FsF-R1.3-02D,4
Zeitschrift für Psychologie / Journal of Psychology,FsF-F3-01M,1
Zeitschrift für Psychologie / Journal of Psychology,FsF-A1-01M,1
Zeitschrift für Psychologie / Journal of Psychology,FsF-A1-03D,1
Zeitschrift für Psychologie / Journal of Psychology,FsF-R1.1-01M,1
Zeitschrift für Psychologie / Journal of Psychology,FsF-R1.3-02D,1
American Mathematical Society (AMS),FsF-F3-01M,6
American Mathematical Society (AMS),FsF-A1-01M,6
American Mathematical Society (AMS),FsF-A1-03D,6
American Mathematical Society (AMS),FsF-R1.1-01M,6
American Mathematical Society (AMS),FsF-R1.3-02D,6
European Mathematical Society - EMS - Publishing House GmbH,FsF-F3-01M,4
European Mathematical Society - EMS - Publishing House GmbH,FsF-A1-03D,4
European Mathematical Society - EMS - Publishing House GmbH,FsF-R1.1-01M,4
European Mathematical Society - EMS - Publishing House GmbH,FsF-R1.3-02D,4
European Mathematical Society - EMS - Publishing House GmbH,FsF-A1-01M,2
"Impact Journals, LLC",FsF-F3-01M,4
"Impact Journals, LLC",FsF-A1-01M,4
"Impact Journals, LLC",FsF-A1-03D,4
"Impact Journals, LLC",FsF-R1.1-01M,2
"Impact Journals, LLC",FsF-R1.3-02D,4
Martinus Nijhoff/Dr. W. Junk Publishers,FsF-F3-01M,2
Martinus Nijhoff/Dr. W. Junk Publishers,FsF-A1-03D,2
Martinus Nijhoff/Dr. W. Junk Publishers,FsF-R1.1-01M,2
Martinus Nijhoff/Dr. W. Junk Publishers,FsF-R1.3-02D,2
Universität Ulm,FsF-I1-01M,6
Universität Ulm,FsF-I3-01M,6
Universität Ulm,FsF-R1-01MD,6
Brill Nijhoff,FsF-F3-01M,1
Brill Nijhoff,FsF-A1-01M,1
Brill Nijhoff,FsF-A1-03D,1
Brill Nijhoff,FsF-I3-01M,1
Brill Nijhoff,FsF-R1.1-01M,1
Brill Nijhoff,FsF-R1.3-02D,1
De Gruyter Mouton,FsF-F3-01M,11
De Gruyter Mouton,FsF-A1-03D,11
De Gruyter Mouton,FsF-I3-01M,7
De Gruyter Mouton,FsF-R1.1-01M,11
De Gruyter Mouton,FsF-R1.3-02D,11
MIT Press - Journals,FsF-F3-01M,14
MIT Press - Journals,FsF-A1-01M,14
MIT Press - Journals,FsF-A1-03D,14
MIT Press - Journals,FsF-R1.1-01M,14
MIT Press - Journals,FsF-R1.3-02D,14
SP Birkhäuser Verlag Basel,FsF-F3-01M,8
SP Birkhäuser Verlag Basel,FsF-A1-03D,8
SP Birkhäuser Verlag Basel,FsF-R1.1-01M,8
SP Birkhäuser Verlag Basel,FsF-R1.3-02D,8
European Respiratory Society (ERS),FsF-F3-01M,1
European Respiratory Society (ERS),FsF-F4-01M,1
European Respiratory Society (ERS),FsF-A1-01M,1
European Respiratory Society (ERS),FsF-A1-03D,1
European Respiratory Society (ERS),FsF-R1-01MD,1
European Respiratory Society (ERS),FsF-R1.1-01M,1
European Respiratory Society (ERS),FsF-R1.3-02D,1
PAGEPress Publications,FsF-F3-01M,1
PAGEPress Publications,FsF-F4-01M,1
PAGEPress Publications,FsF-A1-01M,1
PAGEPress Publications,FsF-A1-03D,1
PAGEPress Publications,FsF-R1-01MD,1
PAGEPress Publications,FsF-R1.1-01M,1
PAGEPress Publications,FsF-R1.3-02D,1
© Georg Thieme Verlag Stuttgart · New York,FsF-F3-01M,1
© Georg Thieme Verlag Stuttgart · New York,FsF-A1-01M,1
© Georg Thieme Verlag Stuttgart · New York,FsF-A1-03D,1
© Georg Thieme Verlag Stuttgart · New York,FsF-R1.1-01M,1
© Georg Thieme Verlag Stuttgart · New York,FsF-R1.3-02D,1
Journal of Open Source Software,FsF-F3-01M,1
Journal of Open Source Software,FsF-F4-01M,1
Journal of Open Source Software,FsF-A1-01M,1
Journal of Open Source Software,FsF-A1-03D,1
Journal of Open Source Software,FsF-I3-01M,1
Journal of Open Source Software,FsF-R1.1-01M,1
Journal of Open Source Software,FsF-R1.3-02D,1
Journal of Applied Crystallography,FsF-F3-01M,1
Journal of Applied Crystallography,FsF-A1-03D,1
Journal of Applied Crystallography,FsF-R1.1-01M,1
Journal of Applied Crystallography,FsF-R1.3-02D,1
The New York Academy of Sciences,FsF-F3-01M,1
The New York Academy of Sciences,FsF-A1-01M,1
The New York Academy of Sciences,FsF-A1-03D,1
The New York Academy of Sciences,FsF-I3-01M,1
The New York Academy of Sciences,FsF-R1.1-01M,1
The New York Academy of Sciences,FsF-R1.3-02D,1
Pesticide Science Society of Japan,FsF-F3-01M,2
Pesticide Science Society of Japan,FsF-A1-01M,2
Pesticide Science Society of Japan,FsF-A1-03D,2
Pesticide Science Society of Japan,FsF-R1.1-01M,2
Pesticide Science Society of Japan,FsF-R1.3-02D,2
Biology Letters,FsF-F3-01M,3
Biology Letters,FsF-A1-03D,3
Biology Letters,FsF-I3-01M,3
Biology Letters,FsF-R1.1-01M,3
Biology Letters,FsF-R1.3-02D,3
Zoological Society of Japan,FsF-F3-01M,2
Zoological Society of Japan,FsF-A1-01M,2
Zoological Society of Japan,FsF-A1-03D,2
Zoological Society of Japan,FsF-R1.1-01M,2
Zoological Society of Japan,FsF-R1.3-02D,2
BioOne Complete,FsF-F3-01M,2
BioOne Complete,FsF-A1-01M,2
BioOne Complete,FsF-A1-03D,2
BioOne Complete,FsF-R1.1-01M,2
BioOne Complete,FsF-R1.3-02D,2
"Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences",FsF-F3-01M,3
"Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences",FsF-A1-03D,3
"Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences",FsF-I3-01M,2
"Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences",FsF-R1.1-01M,3
"Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences",FsF-R1.3-02D,3
The Physiological Society,FsF-F3-01M,1
The Physiological Society,FsF-A1-01M,1
The Physiological Society,FsF-A1-03D,1
The Physiological Society,FsF-I3-01M,1
The Physiological Society,FsF-R1.1-01M,1
The Physiological Society,FsF-R1.3-02D,1
eNeuro,FsF-F3-01M,1
eNeuro,FsF-A1-03D,1
eNeuro,FsF-R1.1-01M,1
eNeuro,FsF-R1.3-02D,1
Photosynthetica,FsF-F3-01M,2
Photosynthetica,FsF-A1-03D,2
Photosynthetica,FsF-R1.1-01M,2
Photosynthetica,FsF-R1.3-02D,2
Institute of Experimental Botany,FsF-F3-01M,2
Institute of Experimental Botany,FsF-A1-03D,2
Institute of Experimental Botany,FsF-R1.1-01M,2
Institute of Experimental Botany,FsF-R1.3-02D,2
Oncotarget,FsF-F3-01M,1
Oncotarget,FsF-A1-01M,1
Oncotarget,FsF-A1-03D,1
Oncotarget,FsF-R1.3-02D,1
Impact Journals,FsF-F3-01M,1
Impact Journals,FsF-A1-01M,1
Impact Journals,FsF-A1-03D,1
Impact Journals,FsF-R1.3-02D,1
J.B. Metzler,FsF-F3-01M,3
J.B. Metzler,FsF-A1-01M,3
J.B. Metzler,FsF-A1-03D,3
J.B. Metzler,FsF-R1.1-01M,3
J.B. Metzler,FsF-R1.3-02D,3
John Benjamins,FsF-F3-01M,12
John Benjamins,FsF-A1-01M,12
John Benjamins,FsF-A1-03D,12
John Benjamins,FsF-I3-01M,6
John Benjamins,FsF-R1.1-01M,12
John Benjamins,FsF-R1.3-02D,12
International Press of Boston,FsF-F3-01M,1
International Press of Boston,FsF-A1-01M,1
International Press of Boston,FsF-A1-03D,1
International Press of Boston,FsF-I3-01M,1
International Press of Boston,FsF-R1.1-01M,1
International Press of Boston,FsF-R1.3-02D,1
American Accounting Association,FsF-F3-01M,4
American Accounting Association,FsF-A1-01M,4
American Accounting Association,FsF-A1-03D,4
American Accounting Association,FsF-R1.1-01M,4
American Accounting Association,FsF-R1.3-02D,4
"Mary Ann Liebert, Inc.",FsF-F3-01M,1
"Mary Ann Liebert, Inc.",FsF-A1-01M,1
"Mary Ann Liebert, Inc.",FsF-A1-03D,1
"Mary Ann Liebert, Inc.",FsF-R1.1-01M,1
"Mary Ann Liebert, Inc.",FsF-R1.3-02D,1
Viral Immunology,FsF-F3-01M,1
Viral Immunology,FsF-A1-01M,1
Viral Immunology,FsF-A1-03D,1
Viral Immunology,FsF-R1.1-01M,1
Viral Immunology,FsF-R1.3-02D,1
"Springer, Tokyo",FsF-F3-01M,1
"Springer, Tokyo",FsF-A1-01M,1
"Springer, Tokyo",FsF-A1-03D,1
"Springer, Tokyo",FsF-R1.1-01M,1
"Springer, Tokyo",FsF-R1.3-02D,1
"Edinburgh University Press  22 George Square, Edinburgh EH8 9LF UK",FsF-F3-01M,1
"Edinburgh University Press  22 George Square, Edinburgh EH8 9LF UK",FsF-A1-01M,1
"Edinburgh University Press  22 George Square, Edinburgh EH8 9LF UK",FsF-A1-03D,1
"Edinburgh University Press  22 George Square, Edinburgh EH8 9LF UK",FsF-R1.1-01M,1
"Edinburgh University Press  22 George Square, Edinburgh EH8 9LF UK",FsF-R1.3-02D,1
Word Structure,FsF-F3-01M,1
Word Structure,FsF-A1-01M,1
Word Structure,FsF-A1-03D,1
Word Structure,FsF-R1.1-01M,1
Word Structure,FsF-R1.3-02D,1
"EDP Sciences, Springer-Verlag, Società Italiana di Fisica",FsF-F3-01M,4
"EDP Sciences, Springer-Verlag, Società Italiana di Fisica",FsF-A1-03D,4
"EDP Sciences, Springer-Verlag, Società Italiana di Fisica",FsF-R1.1-01M,4
"EDP Sciences, Springer-Verlag, Società Italiana di Fisica",FsF-R1.3-02D,4
"Sage PublicationsSage CA: Los Angeles, CA",FsF-F3-01M,1
"Sage PublicationsSage CA: Los Angeles, CA",FsF-A1-01M,1
"Sage PublicationsSage CA: Los Angeles, CA",FsF-A1-03D,1
"Sage PublicationsSage CA: Los Angeles, CA",FsF-R1.1-01M,1
"Sage PublicationsSage CA: Los Angeles, CA",FsF-R1.3-02D,1
Phytopathology®,FsF-F3-01M,2
Phytopathology®,FsF-A1-01M,2
Phytopathology®,FsF-A1-03D,2
Phytopathology®,FsF-R1.1-01M,2
Phytopathology®,FsF-R1.3-02D,2
"NRC Research Press Ottawa, Canada",FsF-F3-01M,1
"NRC Research Press Ottawa, Canada",FsF-A1-01M,1
"NRC Research Press Ottawa, Canada",FsF-A1-03D,1
"NRC Research Press Ottawa, Canada",FsF-R1.1-01M,1
"NRC Research Press Ottawa, Canada",FsF-R1.3-02D,1
Canadian Journal of Physiology and Pharmacology,FsF-F3-01M,1
Canadian Journal of Physiology and Pharmacology,FsF-A1-01M,1
Canadian Journal of Physiology and Pharmacology,FsF-A1-03D,1
Canadian Journal of Physiology and Pharmacology,FsF-R1.1-01M,1
Canadian Journal of Physiology and Pharmacology,FsF-R1.3-02D,1
Canadian Science Publishing,FsF-F3-01M,3
Canadian Science Publishing,FsF-A1-01M,3
Canadian Science Publishing,FsF-A1-03D,3
Canadian Science Publishing,FsF-R1.1-01M,3
Canadian Science Publishing,FsF-R1.3-02D,3
Canadian Science Publishing,FsF-F4-01M,1
Canadian Science Publishing,FsF-R1-01MD,1
DUNCKER UND HUMBLOT,FsF-F3-01M,1
DUNCKER UND HUMBLOT,FsF-A1-01M,1
DUNCKER UND HUMBLOT,FsF-A1-03D,1
DUNCKER UND HUMBLOT,FsF-R1-01MD,1
DUNCKER UND HUMBLOT,FsF-R1.1-01M,1
DUNCKER UND HUMBLOT,FsF-R1.3-02D,1
Duncker & Humblot GmbH,FsF-F3-01M,2
Duncker & Humblot GmbH,FsF-A1-01M,2
Duncker & Humblot GmbH,FsF-A1-03D,2
Duncker & Humblot GmbH,FsF-R1-01MD,2
Duncker & Humblot GmbH,FsF-R1.1-01M,2
Duncker & Humblot GmbH,FsF-R1.3-02D,2
The American Naturalist,FsF-F3-01M,3
The American Naturalist,FsF-A1-03D,3
The American Naturalist,FsF-R1.1-01M,3
The American Naturalist,FsF-R1.3-02D,3
Mathematical Sciences Publishers,FsF-F3-01M,3
Mathematical Sciences Publishers,FsF-F4-01M,3
Mathematical Sciences Publishers,FsF-A1-01M,3
Mathematical Sciences Publishers,FsF-A1-03D,3
Mathematical Sciences Publishers,FsF-R1-01MD,3
Mathematical Sciences Publishers,FsF-R1.1-01M,3
Mathematical Sciences Publishers,FsF-R1.3-02D,3
De Gruyter (O),FsF-F3-01M,4
De Gruyter (O),FsF-A1-03D,4
De Gruyter (O),FsF-R1.1-01M,4
De Gruyter (O),FsF-R1.3-02D,4
Freshwater Biological Association,FsF-F3-01M,1
Freshwater Biological Association,FsF-F4-01M,1
Freshwater Biological Association,FsF-A1-01M,1
Freshwater Biological Association,FsF-A1-03D,1
Freshwater Biological Association,FsF-R1-01MD,1
Freshwater Biological Association,FsF-R1.1-01M,1
Freshwater Biological Association,FsF-R1.3-02D,1
SIAM Journal on Financial Mathematics,FsF-F3-01M,1
SIAM Journal on Financial Mathematics,FsF-A1-03D,1
SIAM Journal on Financial Mathematics,FsF-R1.1-01M,1
SIAM Journal on Financial Mathematics,FsF-R1.3-02D,1
"ACMPUB27New York, NY",FsF-F3-01M,1
"ACMPUB27New York, NY",FsF-A1-03D,1
"ACMPUB27New York, NY",FsF-R1.1-01M,1
"ACMPUB27New York, NY",FsF-R1.3-02D,1
CSIRO PUBLISHING,FsF-F3-01M,4
CSIRO PUBLISHING,FsF-A1-01M,4
CSIRO PUBLISHING,FsF-A1-03D,4
CSIRO PUBLISHING,FsF-I3-01M,2
CSIRO PUBLISHING,FsF-R1.1-01M,4
CSIRO PUBLISHING,FsF-R1.3-02D,4
Vandenhoeck & Ruprecht GmbH & Co. KG,FsF-F3-01M,1
Vandenhoeck & Ruprecht GmbH & Co. KG,FsF-A1-03D,1
Vandenhoeck & Ruprecht GmbH & Co. KG,FsF-R1.1-01M,1
Vandenhoeck & Ruprecht GmbH & Co. KG,FsF-R1.3-02D,1
Geschichte und Gesellschaft,FsF-F3-01M,1
Geschichte und Gesellschaft,FsF-A1-03D,1
Geschichte und Gesellschaft,FsF-R1.1-01M,1
Geschichte und Gesellschaft,FsF-R1.3-02D,1
"Khayyam Publishing, Inc.",FsF-F3-01M,4
"Khayyam Publishing, Inc.",FsF-A1-01M,4
"Khayyam Publishing, Inc.",FsF-A1-03D,4
"Khayyam Publishing, Inc.",FsF-R1.1-01M,4
"Khayyam Publishing, Inc.",FsF-R1.3-02D,4
Open Biology,FsF-F3-01M,1
Open Biology,FsF-A1-01M,1
Open Biology,FsF-A1-03D,1
Open Biology,FsF-R1.1-01M,1
Open Biology,FsF-R1.3-02D,1
Kluwer Academic Publishers-Consultants Bureau,FsF-F3-01M,2
Kluwer Academic Publishers-Consultants Bureau,FsF-A1-03D,2
Kluwer Academic Publishers-Consultants Bureau,FsF-R1.1-01M,2
Kluwer Academic Publishers-Consultants Bureau,FsF-R1.3-02D,2
Communications on Pure and Applied Analysis,FsF-F3-01M,3
Communications on Pure and Applied Analysis,FsF-A1-01M,3
Communications on Pure and Applied Analysis,FsF-A1-03D,3
Communications on Pure and Applied Analysis,FsF-I3-01M,3
Communications on Pure and Applied Analysis,FsF-R1.1-01M,3
Communications on Pure and Applied Analysis,FsF-R1.3-02D,3
OnePetro,FsF-F3-01M,2
OnePetro,FsF-A1-01M,2
OnePetro,FsF-A1-03D,2
OnePetro,FsF-R1.1-01M,2
OnePetro,FsF-R1.3-02D,2
Society of Petroleum Engineers (SPE),FsF-F3-01M,2
Society of Petroleum Engineers (SPE),FsF-A1-01M,2
Society of Petroleum Engineers (SPE),FsF-A1-03D,2
Society of Petroleum Engineers (SPE),FsF-R1.1-01M,2
Society of Petroleum Engineers (SPE),FsF-R1.3-02D,2
National Institute of Environmental Health Sciences,FsF-F3-01M,1
National Institute of Environmental Health Sciences,FsF-A1-01M,1
National Institute of Environmental Health Sciences,FsF-A1-03D,1
National Institute of Environmental Health Sciences,FsF-R1.1-01M,1
National Institute of Environmental Health Sciences,FsF-R1.3-02D,1
INFORMS,FsF-F3-01M,3
INFORMS,FsF-A1-03D,3
INFORMS,FsF-R1-01MD,3
INFORMS,FsF-R1.1-01M,3
INFORMS,FsF-R1.3-02D,3
IWA Publishing,FsF-F3-01M,1
IWA Publishing,FsF-A1-01M,1
IWA Publishing,FsF-A1-03D,1
IWA Publishing,FsF-I3-01M,1
IWA Publishing,FsF-R1.1-01M,1
IWA Publishing,FsF-R1.3-02D,1
American Association for Cancer Research,FsF-F3-01M,6
American Association for Cancer Research,FsF-A1-01M,6
American Association for Cancer Research,FsF-A1-03D,6
American Association for Cancer Research,FsF-R1.1-01M,6
American Association for Cancer Research,FsF-R1.3-02D,6
Verein zur Förderung des Open Access Publizierens in den Quantenwissenschaften,FsF-F3-01M,1
Verein zur Förderung des Open Access Publizierens in den Quantenwissenschaften,FsF-A1-01M,1
Verein zur Förderung des Open Access Publizierens in den Quantenwissenschaften,FsF-A1-03D,1
Verein zur Förderung des Open Access Publizierens in den Quantenwissenschaften,FsF-R1.1-01M,1
Verein zur Förderung des Open Access Publizierens in den Quantenwissenschaften,FsF-R1.3-02D,1
Quantum,FsF-F3-01M,1
Quantum,FsF-A1-01M,1
Quantum,FsF-A1-03D,1
Quantum,FsF-R1.1-01M,1
Quantum,FsF-R1.3-02D,1
SIAM Journal on Control and Optimization,FsF-F3-01M,2
SIAM Journal on Control and Optimization,FsF-A1-03D,2
SIAM Journal on Control and Optimization,FsF-R1.1-01M,2
SIAM Journal on Control and Optimization,FsF-R1.3-02D,2
Physica-Verlag HD,FsF-F3-01M,8
Physica-Verlag HD,FsF-A1-01M,8
Physica-Verlag HD,FsF-A1-03D,8
Physica-Verlag HD,FsF-I3-01M,1
Physica-Verlag HD,FsF-R1.1-01M,8
Physica-Verlag HD,FsF-R1.3-02D,8
Stroke,FsF-F3-01M,1
Stroke,FsF-A1-01M,1
Stroke,FsF-A1-03D,1
Stroke,FsF-R1.1-01M,1
Stroke,FsF-R1.3-02D,1
British Medical Journal Publishing Group,FsF-F3-01M,2
British Medical Journal Publishing Group,FsF-A1-03D,2
British Medical Journal Publishing Group,FsF-R1.1-01M,2
